id,title,facility_type,address,available_dates,last_updated,lights,hitting_wall,pickleball_lined,google_map_url,drive_time,ball_machine,canonical_addr
181,Green Lake Park West Tennis Court 01,Tennis Court - Outdoor (Citywide),"Green Lake Park 7201 E Green Lake DR N Seattle, WA, 98115","2025-07-23  00:00:00-17:30:00
2025-07-23  21:30:00-00:00:00",2025-07-22T23:59:29.946650-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=7201+E+Green+Lake+Dr+N%2C+Seattle%2C+WA+98115,13,true,greenlakepark7201egreenlakedrnseattlewa98115
183,Green Lake Park West Tennis Court 02,Tennis Court - Outdoor (Citywide),"Green Lake Park 7201 E Green Lake DR N Seattle, WA, 98115",2025-07-23  00:00:00-00:00:00,2025-07-22T23:59:28.156783-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=7201+E+Green+Lake+Dr+N%2C+Seattle%2C+WA+98115,13,true,greenlakepark7201egreenlakedrnseattlewa98115
279,AYTC Outdoor Tennis Court 01,Tennis Court - Outdoor (AYTC),"Amy Yee Tennis Center (AYTC) 2000 Martin Luther King Jr. WAY S Seattle, WA, 98144","2025-07-23  07:00:00-08:00:00
2025-07-23  09:30:00-10:30:00
2025-07-23  13:00:00-16:00:00
2025-07-23  17:00:00-17:45:00
2025-07-23  20:15:00-21:00:00",2025-07-23T00:00:43.055974-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=2000+Martin+Luther+King+Jr+Way+S%2C+Seattle%2C+WA+98144,17,false,amyyeetenniscenteraytc2000martinlutherkingjrwaysseattlewa98144
280,AYTC Outdoor Tennis Court 02,Tennis Court - Outdoor (AYTC),"Amy Yee Tennis Center (AYTC) 2000 Martin Luther King Jr. WAY S Seattle, WA, 98144","2025-07-23  07:00:00-08:00:00
2025-07-23  09:00:00-09:30:00
2025-07-23  12:15:00-15:00:00
2025-07-23  20:15:00-21:00:00",2025-07-23T00:00:41.271906-07:00,false,true,false,https://www.google.com/maps/search/?api=1&query=2000+Martin+Luther+King+Jr+Way+S%2C+Seattle%2C+WA+98144,17,false,amyyeetenniscenteraytc2000martinlutherkingjrwaysseattlewa98144
281,AYTC Outdoor Tennis Court 03,Tennis Court - Outdoor (AYTC),"Amy Yee Tennis Center (AYTC) 2000 Martin Luther King Jr. WAY S Seattle, WA, 98144","2025-07-23  07:00:00-08:30:00
2025-07-23  13:00:00-14:00:00
2025-07-23  15:15:00-15:30:00
2025-07-23  18:30:00-19:00:00
2025-07-23  20:00:00-21:00:00",2025-07-23T00:00:39.235306-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=2000+Martin+Luther+King+Jr+Way+S%2C+Seattle%2C+WA+98144,17,false,amyyeetenniscenteraytc2000martinlutherkingjrwaysseattlewa98144
282,AYTC Outdoor Tennis Court 04,Tennis Court - Outdoor (AYTC),"Amy Yee Tennis Center (AYTC) 2000 Martin Luther King Jr. WAY S Seattle, WA, 98144","2025-07-23  07:00:00-09:00:00
2025-07-23  10:15:00-11:00:00
2025-07-23  12:15:00-15:30:00
2025-07-23  17:00:00-17:15:00
2025-07-23  18:15:00-19:00:00",2025-07-23T00:00:37.958099-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=2000+Martin+Luther+King+Jr+Way+S%2C+Seattle%2C+WA+98144,17,false,amyyeetenniscenteraytc2000martinlutherkingjrwaysseattlewa98144
283,AYTC Outdoor Tennis Court 05,Tennis Court - Outdoor (AYTC),"Amy Yee Tennis Center (AYTC) 2000 Martin Luther King Jr. WAY S Seattle, WA, 98144","2025-07-23  07:00:00-08:30:00
2025-07-23  10:59:00-11:00:00
2025-07-23  12:45:00-13:00:00
2025-07-23  14:30:00-15:30:00",2025-07-23T00:00:36.647396-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=2000+Martin+Luther+King+Jr+Way+S%2C+Seattle%2C+WA+98144,17,false,amyyeetenniscenteraytc2000martinlutherkingjrwaysseattlewa98144
284,AYTC Outdoor Tennis Court 06,Tennis Court - Outdoor (AYTC),"Amy Yee Tennis Center (AYTC) 2000 Martin Luther King Jr. WAY S Seattle, WA, 98144","2025-07-23  07:00:00-10:00:00
2025-07-23  12:00:00-13:00:00
2025-07-23  14:30:00-15:30:00
2025-07-23  17:00:00-17:30:00
2025-07-23  20:30:00-21:00:00",2025-07-23T00:00:34.420645-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=2000+Martin+Luther+King+Jr+Way+S%2C+Seattle%2C+WA+98144,17,false,amyyeetenniscenteraytc2000martinlutherkingjrwaysseattlewa98144
353,Lower Woodland Playfield Tennis Court 01,Tennis Court - Outdoor (Citywide),"Lower Woodland Playfield 5773 WEST GREEN LAKE WAY N SEATTLE, WA, 98103",2025-07-23  07:00:00-22:00:00,2025-07-22T23:58:34.202697-07:00,true,false,false,https://www.google.com/maps/search/?api=1&query=5773+West+Green+Lake+Way+N%2C+Seattle%2C+WA+98103,9,true,lowerwoodlandplayfield5773westgreenlakewaynseattlewa98103
354,Lower Woodland Playfield Tennis Court 02,Tennis Court - Outdoor (Citywide),"Lower Woodland Playfield 5773 WEST GREEN LAKE WAY N SEATTLE, WA, 98103",2025-07-23  07:00:00-22:00:00,2025-07-22T23:58:32.032632-07:00,true,false,false,https://www.google.com/maps/search/?api=1&query=5773+West+Green+Lake+Way+N%2C+Seattle%2C+WA+98103,9,true,lowerwoodlandplayfield5773westgreenlakewaynseattlewa98103
355,Lower Woodland Playfield Tennis Court 03,Tennis Court - Outdoor (Citywide),"Lower Woodland Playfield 5773 WEST GREEN LAKE WAY N Seattle, WA, 98103","2025-07-23  07:00:00-08:30:00
2025-07-23  16:00:00-16:30:00
2025-07-23  21:30:00-22:00:00",2025-07-22T23:58:30.669803-07:00,true,false,false,https://www.google.com/maps/search/?api=1&query=5773+West+Green+Lake+Way+N%2C+Seattle%2C+WA+98103,9,true,lowerwoodlandplayfield5773westgreenlakewaynseattlewa98103
356,Lower Woodland Playfield Tennis Court 04,Tennis Court - Outdoor (Citywide),"Lower Woodland Playfield 5773 WEST GREEN LAKE WAY N Seattle, WA, 98103","2025-07-23  07:00:00-08:30:00
2025-07-23  21:30:00-22:00:00",2025-07-22T23:58:28.803256-07:00,true,false,false,https://www.google.com/maps/search/?api=1&query=5773+West+Green+Lake+Way+N%2C+Seattle%2C+WA+98103,9,true,lowerwoodlandplayfield5773westgreenlakewaynseattlewa98103
357,Lower Woodland Playfield Tennis Court 05,Tennis Court - Outdoor (Citywide),"Lower Woodland Playfield 5773 WEST GREEN LAKE WAY N Seattle, WA, 98103","2025-07-23  07:00:00-09:00:00
2025-07-23  12:00:00-14:00:00
2025-07-23  15:00:00-16:00:00",2025-07-22T23:58:26.976416-07:00,true,false,false,https://www.google.com/maps/search/?api=1&query=5773+West+Green+Lake+Way+N%2C+Seattle%2C+WA+98103,9,true,lowerwoodlandplayfield5773westgreenlakewaynseattlewa98103
358,Lower Woodland Playfield Tennis Court 06,Tennis Court - Outdoor (Citywide),"Lower Woodland Playfield 5773 WEST GREEN LAKE WAY N Seattle, WA, 98103","2025-07-23  07:00:00-09:00:00
2025-07-23  12:00:00-14:30:00
2025-07-23  17:00:00-17:30:00",2025-07-22T23:58:24.848667-07:00,true,false,false,https://www.google.com/maps/search/?api=1&query=5773+West+Green+Lake+Way+N%2C+Seattle%2C+WA+98103,9,true,lowerwoodlandplayfield5773westgreenlakewaynseattlewa98103
359,Lower Woodland Playfield Tennis Court 07,Tennis Court - Outdoor (Citywide),"Lower Woodland Playfield 5773 WEST GREEN LAKE WAY N Seattle, WA, 98103","2025-07-23  07:00:00-08:30:00
2025-07-23  11:30:00-13:00:00",2025-07-22T23:54:46.761326-07:00,true,false,false,https://www.google.com/maps/search/?api=1&query=5773+West+Green+Lake+Way+N%2C+Seattle%2C+WA+98103,9,true,lowerwoodlandplayfield5773westgreenlakewaynseattlewa98103
360,Lower Woodland Playfield Tennis Court 08,Tennis Court - Outdoor (Citywide),"Lower Woodland Playfield 5773 WEST GREEN LAKE WAY N Seattle, WA, 98103","2025-07-23  07:00:00-08:45:00
2025-07-23  11:30:00-13:00:00
2025-07-23  16:00:00-17:00:00",2025-07-22T23:54:45.119329-07:00,true,false,false,https://www.google.com/maps/search/?api=1&query=5773+West+Green+Lake+Way+N%2C+Seattle%2C+WA+98103,9,true,lowerwoodlandplayfield5773westgreenlakewaynseattlewa98103
361,Lower Woodland Playfield Tennis Court 09,Tennis Court - Outdoor (Citywide),"Lower Woodland Playfield 5773 WEST GREEN LAKE WAY N Seattle, WA, 98103",2025-07-23  07:00:00-22:00:00,2025-07-22T23:54:44.177161-07:00,true,false,false,https://www.google.com/maps/search/?api=1&query=5773+West+Green+Lake+Way+N%2C+Seattle%2C+WA+98103,9,true,lowerwoodlandplayfield5773westgreenlakewaynseattlewa98103
362,Lower Woodland Playfield Tennis Court 10,Tennis Court - Outdoor (Citywide),"Lower Woodland Playfield 5773 WEST GREEN LAKE WAY N Seattle, WA, 98103",2025-07-23  07:00:00-22:00:00,2025-07-22T23:54:42.610031-07:00,true,false,false,https://www.google.com/maps/search/?api=1&query=5773+West+Green+Lake+Way+N%2C+Seattle%2C+WA+98103,9,true,lowerwoodlandplayfield5773westgreenlakewaynseattlewa98103
363,Volunteer Park Court 03 - Lower,Tennis Court - Outdoor (Citywide),"Volunteer Park 1247 15th AVE E Seattle, WA, 98112","2025-07-23  06:00:00-09:00:00
2025-07-23  11:59:00-12:00:00
2025-07-23  15:00:00-16:30:00",2025-07-22T23:55:48.184608-07:00,true,false,false,https://www.google.com/maps/search/?api=1&query=1247+15th+Ave+E%2C+Seattle%2C+WA+98112,17,false,volunteerpark124715thaveeseattlewa98112
364,Volunteer Park Court 04 - Lower,Tennis Court - Outdoor (Citywide),"Volunteer Park 1247 15th AVE E Seattle, WA, 98112","2025-07-23  06:00:00-09:00:00
2025-07-23  11:59:00-12:00:00
2025-07-23  15:00:00-17:00:00
2025-07-23  20:00:00-20:30:00
2025-07-23  21:45:00-22:00:00",2025-07-22T23:55:46.010545-07:00,true,false,false,https://www.google.com/maps/search/?api=1&query=1247+15th+Ave+E%2C+Seattle%2C+WA+98112,17,false,volunteerpark124715thaveeseattlewa98112
365,Volunteer Park Court 01 - Upper,Tennis Court - Outdoor (Citywide),"Volunteer Park 1247 15th AVE E Seattle, WA, 98112","2025-07-23  06:00:00-07:15:00
2025-07-23  09:30:00-10:45:00
2025-07-23  12:15:00-14:00:00
2025-07-23  19:30:00-19:35:00
2025-07-23  20:35:00-22:00:00",2025-07-22T23:55:52.189550-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=1247+15th+Ave+E%2C+Seattle%2C+WA+98112,17,false,volunteerpark124715thaveeseattlewa98112
366,Volunteer Park Court 02 - Upper,Tennis Court - Outdoor (Citywide),"Volunteer Park 1247 15th AVE E Seattle, WA, 98112",2025-07-23  06:00:00-22:00:00,2025-07-22T23:55:50.335748-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=1247+15th+Ave+E%2C+Seattle%2C+WA+98112,17,false,volunteerpark124715thaveeseattlewa98112
369,Lower Woodland Playfield Upper Court 01,Tennis Court - Outdoor (Citywide),"Lower Woodland Playfield 1000 N 50TH ST SEATTLE, WA, 98103","2025-07-23  07:00:00-09:00:00
2025-07-23  11:30:00-17:00:00",2025-07-22T23:54:40.521115-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=1000+N+50th+St%2C+Seattle%2C+WA+98103,7,true,lowerwoodlandplayfield1000n50thstseattlewa98103
370,Lower Woodland Playfield Upper Court 02,Tennis Court - Outdoor (Citywide),"Lower Woodland Playfield 1000 N 50TH ST SEATTLE, WA, 98103","2025-07-23  07:00:00-10:00:00
2025-07-23  11:30:00-17:00:00
2025-07-23  18:00:00-18:30:00",2025-07-22T23:54:38.311195-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=1000+N+50th+St%2C+Seattle%2C+WA+98103,7,true,lowerwoodlandplayfield1000n50thstseattlewa98103
371,Lower Woodland Playfield Upper Court 03,Tennis Court - Outdoor (Citywide),"Lower Woodland Playfield 1000 N 50TH ST SEATTLE, WA, 98103","2025-07-23  07:00:00-09:00:00
2025-07-23  10:30:00-11:00:00
2025-07-23  13:00:00-16:30:00
2025-07-23  20:30:00-21:00:00",2025-07-22T23:54:36.516939-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=1000+N+50th+St%2C+Seattle%2C+WA+98103,7,true,lowerwoodlandplayfield1000n50thstseattlewa98103
372,Lower Woodland Playfield Upper Court 04,Tennis Court - Outdoor (Citywide),"Lower Woodland Playfield 1000 N 50TH ST SEATTLE, WA, 98103",2025-07-23  07:00:00-21:00:00,2025-07-22T23:54:34.369014-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=1000+N+50th+St%2C+Seattle%2C+WA+98103,7,true,lowerwoodlandplayfield1000n50thstseattlewa98103
373,Seward Park Tennis Court 01,Tennis Court - Outdoor (Citywide),"Seward Park 5898 Lake Washington BLVD S Seattle, WA, 98118",2025-07-23  06:00:00-22:00:00,2025-07-22T23:55:08.634840-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=5898+Lake+Washington+Blvd+S%2C+Seattle%2C+WA+98118,26,false,sewardpark5898lakewashingtonblvdsseattlewa98118
777,Jefferson Park Lid Tennis Court Upper 01,Tennis Court - Outdoor (Citywide),"Jefferson Park (previously Lid Playfield) 3901 Beacon AVE S Seattle, WA, 98108","2025-07-23  07:00:00-10:00:00
2025-07-23  11:00:00-17:00:00
2025-07-23  21:30:00-22:00:00",2025-07-22T23:59:03.242876-07:00,true,false,false,https://www.google.com/maps/search/?api=1&query=3901+Beacon+Ave+S%2C+Seattle%2C+WA+98108,16,false,jeffersonparkpreviouslylidplayfield3901beaconavesseattlewa98108
778,Jefferson Park Lid Tennis Court Upper 02,Tennis Court - Outdoor (Citywide),"Jefferson Park (previously Lid Playfield) 3901 Beacon AVE S Seattle, WA, 98108","2025-07-23  09:59:00-10:00:00
2025-07-23  12:59:00-13:00:00
2025-07-23  15:59:00-16:00:00
2025-07-23  21:00:00-22:00:00",2025-07-22T23:59:01.303612-07:00,true,false,false,https://www.google.com/maps/search/?api=1&query=3901+Beacon+Ave+S%2C+Seattle%2C+WA+98108,16,false,jeffersonparkpreviouslylidplayfield3901beaconavesseattlewa98108
1119,Observatory Tennis Court 01,Tennis Court - Outdoor (Citywide),"Observatory Courts 1405 Warren AVE N Seattle, WA, 98109",2025-07-23  08:30:00-23:00:00,2025-07-22T23:56:54.778867-07:00,false,false,true,https://www.google.com/maps/search/?api=1&query=1405+Warren+Ave+N%2C+Seattle%2C+WA+98109,5,true,observatorycourts1405warrenavenseattlewa98109
1120,Observatory Tennis Court 02,Tennis Court - Outdoor (Citywide),"Observatory Courts 1405 Warren AVE N Seattle, WA, 98109","2025-07-23  12:30:00-16:30:00
2025-07-23  18:30:00-19:00:00
2025-07-23  21:00:00-23:00:00",2025-07-22T23:56:52.666937-07:00,false,false,true,https://www.google.com/maps/search/?api=1&query=1405+Warren+Ave+N%2C+Seattle%2C+WA+98109,5,true,observatorycourts1405warrenavenseattlewa98109
1146,Alki Playfield Tennis Court 01,Tennis Court - Outdoor (Citywide),"Alki Playfield 5817 SW Lander ST Seattle, WA, 98136",,2025-07-23T00:00:48.354404-07:00,true,false,true,https://www.google.com/maps/search/?api=1&query=5817+SW+Lander+St%2C+Seattle%2C+WA+98136,18,false,alkiplayfield5817swlanderstseattlewa98136
1147,Alki Playfield Tennis Court 02,Tennis Court - Outdoor (Citywide),"Alki Playfield 5817 SW Lander ST Seattle, WA, 98136",,2025-07-23T00:00:44.193274-07:00,true,false,true,https://www.google.com/maps/search/?api=1&query=5817+SW+Lander+St%2C+Seattle%2C+WA+98136,18,false,alkiplayfield5817swlanderstseattlewa98136
1315,Bitter Lake Playfield Tennis Court 01,Tennis Court - Outdoor (Citywide),"Bitter Lake Playfield 13035 Linden AVE N Seattle, WA, 98133",,2025-07-23T00:00:12.325248-07:00,true,false,true,https://www.google.com/maps/search/?api=1&query=13035+Linden+Ave+N%2C+Seattle%2C+WA+98133,19,false,bitterlakeplayfield13035lindenavenseattlewa98133
1316,Bitter Lake Playfield Tennis Court 02,Tennis Court - Outdoor (Citywide),"Bitter Lake Playfield 13035 Linden AVE N Seattle, WA, 98133",,2025-07-23T00:00:10.492726-07:00,true,false,true,https://www.google.com/maps/search/?api=1&query=13035+Linden+Ave+N%2C+Seattle%2C+WA+98133,19,false,bitterlakeplayfield13035lindenavenseattlewa98133
1317,Bitter Lake Playfield Tennis Court 03,Tennis Court - Outdoor (Citywide),"Bitter Lake Playfield 13035 Linden AVE N Seattle, WA, 98133","2025-07-23  07:00:00-08:30:00
2025-07-23  10:30:00-17:00:00
2025-07-23  21:00:00-21:45:00",2025-07-22T23:54:14.260830-07:00,true,false,true,https://www.google.com/maps/search/?api=1&query=13035+Linden+Ave+N%2C+Seattle%2C+WA+98133,19,false,bitterlakeplayfield13035lindenavenseattlewa98133
1318,Bitter Lake Playfield Tennis Court 04,Tennis Court - Outdoor (Citywide),"Bitter Lake Playfield 13035 Linden AVE N Seattle, WA, 98133",2025-07-23  07:00:00-21:45:00,2025-07-22T23:54:12.017509-07:00,true,false,true,https://www.google.com/maps/search/?api=1&query=13035+Linden+Ave+N%2C+Seattle%2C+WA+98133,19,false,bitterlakeplayfield13035lindenavenseattlewa98133
1319,Beacon Hill Playfield Tennis Court 01,Tennis Court - Outdoor (Citywide),"Beacon Hill Playfield 1902 13th AVE S Seattle, WA, 98144",,2025-07-23T00:00:32.569256-07:00,false,false,true,https://www.google.com/maps/search/?api=1&query=1902+13th+Ave+S%2C+Seattle%2C+WA+98144,16,false,beaconhillplayfield190213thavesseattlewa98144
1320,Beacon Hill Playfield Tennis Court 02,Tennis Court - Outdoor (Citywide),"Beacon Hill Playfield 1902 13th AVE S Seattle, WA, 98144",,2025-07-23T00:00:30.611384-07:00,false,false,true,https://www.google.com/maps/search/?api=1&query=1902+13th+Ave+S%2C+Seattle%2C+WA+98144,16,false,beaconhillplayfield190213thavesseattlewa98144
1323,Brighton Playfield Tennis Court 01,Tennis Court - Outdoor (Citywide),"Brighton Playfield 6000 39th AVE S Seattle, WA, 98136","2025-07-23  06:00:00-16:30:00
2025-07-23  18:30:00-19:00:00
2025-07-23  20:00:00-23:00:00",2025-07-22T23:54:10.181554-07:00,false,false,true,https://www.google.com/maps/search/?api=1&query=6000+39th+Ave+S%2C+Seattle%2C+WA+98136,23,false,brightonplayfield600039thavesseattlewa98136
1324,Brighton Playfield Tennis Court 02,Tennis Court - Outdoor (Citywide),"Brighton Playfield 6000 39th AVE S Seattle, WA, 98136","2025-07-23  06:00:00-16:30:00
2025-07-23  18:30:00-23:00:00",2025-07-22T23:54:08.333113-07:00,false,false,true,https://www.google.com/maps/search/?api=1&query=6000+39th+Ave+S%2C+Seattle%2C+WA+98136,23,false,brightonplayfield600039thavesseattlewa98136
1325,Bryant Playground Tennis Court 01,Tennis Court - Outdoor (Citywide),"Bryant Playground 4103 NE 65th ST Seattle, WA, 98115","2025-07-23  07:00:00-08:00:00
2025-07-23  09:00:00-10:30:00
2025-07-23  12:00:00-13:00:00
2025-07-23  14:00:00-16:30:00
2025-07-23  18:00:00-21:00:00",2025-07-22T23:54:06.097055-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=4103+NE+65th+St%2C+Seattle%2C+WA+98115,19,false,bryantplayground4103ne65thstseattlewa98115
1326,Bryant Playground Tennis Court 02,Tennis Court - Outdoor (Citywide),"Bryant Playground 4103 NE 65th ST Seattle, WA, 98115",2025-07-23  07:00:00-21:00:00,2025-07-22T23:54:03.849705-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=4103+NE+65th+St%2C+Seattle%2C+WA+98115,19,false,bryantplayground4103ne65thstseattlewa98115
1330,David Rodgers Park Tennis Court 01,Tennis Court - Outdoor (Citywide),"David Rodgers Park 2800 1st AVE W Seattle, WA, 98119","2025-07-23  04:00:00-14:30:00
2025-07-23  16:00:00-17:45:00
2025-07-23  20:15:00-23:30:00",2025-07-22T23:54:02.613570-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=2800+1st+Ave+W%2C+Seattle%2C+WA+98119,3,true,davidrodgerspark28001stavewseattlewa98119
1331,David Rodgers Park Tennis Court 02,Tennis Court - Outdoor (Citywide),"David Rodgers Park 2800 1st AVE W Seattle, WA, 98119","2025-07-23  04:00:00-14:30:00
2025-07-23  16:00:00-17:45:00
2025-07-23  20:15:00-23:30:00",2025-07-22T23:54:01.123855-07:00,false,false,false,https://www.google.com/maps/search/?api=1&query=2800+1st+Ave+W%2C+Seattle%2C+WA+98119,3,true,davidrodgerspark28001stavewseattlewa98119
1332,David Rodgers Park Tennis Court 03,Tennis Court - Outdoor (Citywide),"David Rodgers Park 2800 1st AVE W Seattle, WA, 98119",,2025-07-23T00:00:08.701337-07:00,false,true,false,https://www.google.com/maps/search/?api=1&query=2800+1st+Ave+W%2C+Seattle%2C+WA+98119,3,true,davidrodgerspark28001stavewseattlewa98119
